artifact,check,status,detail,observed,expected
reports/METHOD_DELTA_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/METHOD_DELTA_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/AGENDA_FIT_MEMO.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/AGENDA_FIT_MEMO.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/AGENDA_FIT_MEMO.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/LEARNED_OUTCOME_MODEL_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/LEARNED_OUTCOME_MODEL_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/LEARNED_OUTCOME_MODEL_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/LEARNED_OUTCOME_MODEL_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/LEARNED_OUTCOME_MODEL_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/LEARNED_OUTCOME_MODEL_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/VISUAL_WAM_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/VISUAL_WAM_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/VISUAL_WAM_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/VISUAL_WAM_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/VISUAL_WAM_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/VISUAL_WAM_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/SIMULATION_ROLLOUT_VIDEOS.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/SIMULATION_ROLLOUT_VIDEOS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/SIMULATION_ROLLOUT_VIDEOS.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/NEURAL_WAM_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/NEURAL_WAM_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/NEURAL_WAM_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/NEURAL_WAM_TRAINING_CURVE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/NEURAL_WAM_TRAINING_CURVE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/NEURAL_WAM_TRAINING_CURVE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/NEURAL_WAM_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/NEURAL_WAM_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/NEURAL_WAM_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/REAL_VIDEO_WAM_READINESS.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/REAL_VIDEO_WAM_READINESS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/REAL_VIDEO_WAM_READINESS.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/REAL_VIDEO_WAM_READINESS_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/REAL_VIDEO_WAM_READINESS_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/REAL_VIDEO_WAM_READINESS_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/MUJOCO_RESIDUAL_POLICY_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_WEIGHT_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/MUJOCO_RESIDUAL_POLICY_WEIGHT_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_WEIGHT_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_GATE_ABLATION_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/MUJOCO_RESIDUAL_POLICY_GATE_ABLATION_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_GATE_ABLATION_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/MUJOCO_RESIDUAL_POLICY_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/TRAJECTORY_WAM_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/TRAJECTORY_WAM_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/CORRECTIVE_ADAPTATION_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/CORRECTIVE_ADAPTATION_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/CORRECTIVE_TRACE_READINESS.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/CORRECTIVE_TRACE_READINESS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/CORRECTIVE_TRACE_READINESS.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/CORRECTIVE_TRACE_READINESS_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/CORRECTIVE_TRACE_READINESS_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/CORRECTIVE_TRACE_READINESS_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/MUJOCO_PLANAR_METHOD_SUMMARY_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/MUJOCO_PLANAR_METHOD_SUMMARY_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_PLANAR_METHOD_SUMMARY_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/MUJOCO_PLANAR_PROBE_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/MUJOCO_PLANAR_PROBE_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_PLANAR_PROBE_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
paper/bodyshield_non_hardware_draft.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
paper/bodyshield_non_hardware_draft.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
paper/bodyshield_non_hardware_draft.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
release/bodyshield_non_hardware_release.zip,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
release/bodyshield_non_hardware_release.zip,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
release/bodyshield_non_hardware_release.zip,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
release/RELEASE_BUNDLE_MANIFEST.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
release/RELEASE_BUNDLE_MANIFEST.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
release/RELEASE_BUNDLE_MANIFEST.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
release/RELEASE_BUNDLE_CHECKSUMS.txt,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
release/RELEASE_BUNDLE_CHECKSUMS.txt,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
release/RELEASE_BUNDLE_CHECKSUMS.txt,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
release/RELEASE_README.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
release/RELEASE_README.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
release/RELEASE_README.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
reports/CITATION_VERIFICATION_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/CITATION_VERIFICATION_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/CITATION_VERIFICATION_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/SIM_ENV_AVAILABILITY.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/SIM_ENV_AVAILABILITY.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/SIM_ENV_AVAILABILITY.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/HIGH_FIDELITY_BENCHMARK_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/HIGH_FIDELITY_BENCHMARK_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/HIGH_FIDELITY_BENCHMARK_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
